Nomenclatura,Componente,IP,Marca_g,Modelo_g,Serie_g,Inventario_g,Marca_m,Modelo_m,Serie_m,Inventario_m,Marca_t,Modelo_t,Serie_t,Marca_r,Modelo_r,Serie_r,Serie_Pila,Usuario_Univ,Posicion,Ubicación
TOL17D801LMXR1,L,10.0.146.44,HP,PROBOOK 645 G1,5CG4290LVF,,,,,,,,,,,,,17D8,ANALISTA DE VENTAS PYME,CAE RIO
