Nomenclatura,Componente,IP,Marca_g,Modelo_g,Serie_g,Inventario_g,Marca_m,Modelo_m,Serie_m,Inventario_m,Marca_t,Modelo_t,Serie_t,Marca_r,Modelo_r,Serie_r,Serie_Pila,Usuario_Univ,Posicion,Ubicación
TIC121B01DMXR1,L,192.1.209.62,HP,PROBOOK 645 G1,5CG514065Q,,,,,,,,,,,,,TIC121B,JEFATURA - ADMON INMUEBLE,ALFER - 1ER PISO
